Year,Date,Time,City,NumberSpectators,Weather,HomeTeam,AwayTeam,HomeFPI,AwayFPI,HomeOdds,AwayOdds,HomeScore,AwayScore,Winner,HomeResult
1976,1976-10-09,16:00,Sacramento,45419.0,Rain,Team C,Team B,50.64,75.37,3.09,2.42,0,20,Team B,-1
1976,1976-09-04,12:00,Fresno,,Cloudy,Team N,Team C,41.43,75.54,2.42,3.04,5,7,Team C,-1
1976,1976-12-13,21:00,Berkeley,42605.0,Cloudy,Team C,Team E,45.52,84.07,2.41,3.22,7,0,Team C,1
1976,1976-12-04,12:00,San Francisco,46171.0,Cloudy,Team B,Team C,87.47,71.41,3.38,1.61,8,11,Team C,-1
1976,1976-11-11,16:00,Santa Clara,,Mist,Team C,Team B,62.95,75.09,3.12,2.65,1,7,Team B,-1
1976,1976-09-09,16:00,San Jose,30796.0,Rain,Team K,Team C,86.68,63.09,2.61,3.41,3,9,Team C,-1
1976,1976-10-21,21:00,Santa Clara,48320.0,Rain,Team C,Team H,60.55,62.17,1.64,2.25,1,1,Draw,0
1976,1976-11-02,15:00,Palo Alto,,Sunny,Team A,Team C,81.6,77.86,1.88,2.56,0,7,Team C,-1
1976,1976-12-03,15:00,Stockton,49694.0,Rain,Team C,Team K,70.75,79.09,2.59,1.7,14,15,Team K,-1
1976,1976-11-16,14:00,Santa Clara,,Rain,Team D,Team C,62.11,66.24,1.37,1.88,0,0,Draw,0
1976,1976-12-24,13:00,Palo Alto,,Cloudy,Team C,Team K,49.82,75.82,1.2,2.54,7,9,Team K,-1
1976,1976-10-22,15:00,Fresno,43784.0,Cloudy,Team D,Team B,66.52,67.38,2.82,2.65,15,0,Team D,1
1976,1976-09-10,14:00,Sacramento,31605.0,Mist,Team O,Team D,56.82,74.65,1.66,1.48,0,4,Team D,-1
1976,1976-11-27,15:00,Stockton,34463.0,Rain,Team D,Team P,89.24,50.27,2.77,1.25,13,2,Team D,1
1976,1976-12-14,13:00,Santa Clara,,Rain,Team C,Team D,46.15,56.85,2.95,3.19,0,12,Team D,-1
1976,1976-09-27,15:00,Santa Clara,50837.0,Rain,Team D,Team L,67.37,72.28,1.52,3.43,13,0,Team D,1
1976,1976-12-19,16:00,Berkeley,22263.0,Sunny,Team I,Team D,61.06,87.31,1.78,2.36,16,9,Team I,1
1976,1976-09-23,15:00,Santa Clara,,Sunny,Team D,Team G,58.86,50.64,2.08,3.01,0,0,Draw,0
1976,1976-09-13,19:00,San Jose,51523.0,Rain,Team O,Team D,70.92,49.15,2.51,1.75,4,10,Team D,-1
1976,1976-12-12,15:00,Hill Valley,,Mist,Team D,Team I,87.98,59.25,2.61,2.15,17,3,Team D,1
1976,1976-12-25,12:00,Berkeley,,Snow,Team F,Team D,67.27,75.04,2.8,2.77,8,0,Team F,1
1976,1976-11-14,13:00,Hill Valley,,Sunny,Team D,Team J,48.05,80.74,2.83,2.15,10,6,Team D,1
1976,1976-09-05,16:00,Fresno,,Cloudy,Team N,Team D,71.91,86.41,1.35,3.0,21,6,Team N,1
1976,1976-11-25,15:00,Sacramento,18102.0,Mist,Team D,Team G,60.56,79.29,3.49,1.27,2,17,Team G,-1
1976,1976-09-06,16:00,Sacramento,,Mist,Team L,Team D,72.81,87.99,2.32,1.54,0,10,Team D,-1
1976,1976-12-09,15:00,San Jose,36657.0,Sunny,Team D,Team L,67.98,48.83,2.82,2.18,0,11,Team L,-1
1976,1976-09-08,16:00,Palo Alto,,Cloudy,Team E,Team D,81.02,73.14,3.02,1.54,9,1,Team E,1
1976,1976-11-03,20:00,Berkeley,,Sunny,Team D,Team E,72.18,45.72,2.76,2.67,4,11,Team E,-1
1976,1976-12-14,14:00,Sacramento,23554.0,Mist,Team E,Team B,52.42,48.88,1.66,1.69,0,0,Draw,0
1976,1976-11-09,15:00,Santa Clara,,Mist,Team N,Team E,46.22,43.28,3.25,2.25,1,1,Draw,0
1976,1976-09-05,20:00,Sacramento,41386.0,Mist,Team E,Team D,41.92,63.64,3.35,1.48,0,7,Team D,-1
1976,1976-11-01,18:00,Sacramento,21846.0,Rain,Team G,Team E,70.04,64.11,3.3,2.36,10,6,Team G,1
1976,1976-09-13,16:00,San Francisco,43205.0,Cloudy,Team E,Team B,64.38,75.93,1.48,1.99,24,3,Team E,1
1976,1976-11-03,20:00,Palo Alto,42570.0,Cloudy,Team K,Team E,66.18,68.45,1.87,2.08,2,0,Team K,1
1976,1976-10-12,16:00,Hill Valley,47255.0,Cloudy,Team E,Team C,47.75,72.07,3.32,2.34,5,2,Team E,1
1976,1976-11-09,14:00,Stockton,38182.0,Rain,Team I,Team E,88.1,51.12,1.72,1.43,8,1,Team I,1
1976,1976-09-05,13:00,Sacramento,,Mist,Team E,Team O,56.17,76.27,2.12,1.52,5,2,Team E,1
1976,1976-10-31,16:00,San Francisco,17400.0,Mist,Team F,Team E,59.88,66.89,2.89,2.11,5,8,Team E,-1
1976,1976-11-23,16:00,Stockton,,Mist,Team E,Team M,60.48,65.39,2.77,2.91,3,3,Draw,0
1976,1976-09-14,16:00,Stockton,,Mist,Team F,Team E,61.77,81.06,3.1,3.2,15,12,Team F,1
1976,1976-10-23,16:00,San Jose,,Rain,Team E,Team K,44.35,50.26,2.22,1.73,2,8,Team K,-1
1976,1976-11-21,15:00,Palo Alto,33440.0,Sunny,Team A,Team E,43.16,76.87,2.29,1.65,0,0,Draw,0
1976,1976-10-30,21:00,Berkeley,41406.0,Sunny,,Team D,46.81,79.02,3.32,2.79,6,1,Team E,1
1976,1976-11-18,15:00,San Jose,,Mist,Team J,Team E,78.95,40.53,1.41,2.58,1,18,Team E,-1
1976,1976-12-08,21:00,Stockton,,Rain,Team E,Team C,86.22,87.47,2.64,3.13,2,2,Draw,0
1976,1976-11-12,20:00,Hill Valley,38217.0,Cloudy,Team F,Team L,84.06,70.04,2.46,2.36,14,8,Team F,1
1976,1976-09-02,15:00,San Jose,,Rain,Team I,Team F,72.71,83.16,2.27,2.49,7,2,Team I,1
1976,1976-11-29,17:00,San Jose,,Mist,Team F,Team H,65.83,68.61,1.38,2.01,3,3,Draw,0
1976,1976-10-12,20:00,Santa Clara,43986.0,Rain,Team E,Team F,65.13,50.83,2.27,1.39,10,0,Team E,1
1976,1976-12-12,15:00,San Francisco,38371.0,Cloudy,Team F,Team D,61.72,40.09,2.91,1.88,5,6,Team D,-1
1976,1976-11-04,16:00,Stockton,,Cloudy,Team O,Team F,79.44,41.59,1.46,1.25,9,1,Team O,1
1976,1976-11-23,13:00,Palo Alto,,Cloudy,Team F,Team K,41.51,78.31,1.8,2.52,0,26,Team K,-1
1976,1976-10-02,19:00,Palo Alto,27794.0,Cloudy,Team L,Team F,80.89,49.9,2.77,1.77,0,7,Team F,-1
1976,1976-09-30,15:00,Hill Valley,19934.0,Sunny,Team F,Team A,67.56,66.1,2.27,2.41,7,16,Team A,-1
1976,1976-11-07,21:00,Sacramento,,Rain,Team M,Team F,61.0,71.31,3.1,2.14,5,7,Team F,-1
1976,1976-09-07,16:00,Stockton,,Mist,Team F,Team L,65.16,49.52,3.4,3.25,0,0,Draw,0
1976,1976-09-30,21:00,San Jose,,Rain,Team L,Team F,56.07,55.03,1.56,3.28,2,2,Draw,0
1976,1976-10-05,20:00,Santa Clara,37800.0,Rain,Team F,Team B,44.65,49.37,2.65,2.56,9,2,Team F,1
1976,1976-12-15,17:00,Santa Clara,38352.0,Rain,Team P,Team F,51.09,45.4,3.07,2.12,1,8,Team F,-1
1976,1976-09-09,16:00,San Jose,,Rain,Team F,Team L,41.91,80.38,2.75,2.18,0,8,Team L,-1
1976,1976-12-20,21:00,San Jose,32438.0,Sunny,Team O,Team F,82.46,62.3,2.98,3.2,10,0,Team O,1
1976,1976-09-10,16:00,Oakland,40385.0,Sunny,Team F,Team N,87.21,42.58,1.95,1.72,0,7,Team N,-1
1976,1976-12-21,12:00,Stockton,35482.0,Rain,Team G,Team J,50.49,82.33,3.22,1.55,10,9,Team G,1
1976,1976-10-05,16:00,Fresno,49471.0,Sunny,Team C,Team G,68.01,76.52,2.06,1.67,16,0,Team C,1
1976,1976-09-26,20:00,Santa Clara,,Rain,Team G,Team B,72.03,56.01,2.19,1.96,0,0,Draw,0
1976,1976-09-26,15:00,Hill Valley,,Cloudy,Team F,Team G,73.9,74.61,2.63,1.9,12,10,Team F,1
1976,1976-12-07,21:00,Oakland,22435.0,Cloudy,Team G,Team B,48.2,62.07,2.04,3.07,15,9,Team G,1
1976,1976-09-17,12:00,Sacramento,25493.0,Mist,Team K,Team G,45.62,73.23,2.63,1.86,0,3,Team G,-1
1976,1976-10-13,21:00,Palo Alto,,Cloudy,Team G,Team N,77.52,49.22,2.37,1.38,5,12,Team N,-1
1976,1976-12-18,16:00,San Jose,19763.0,Sunny,Team N,Team G,85.99,41.21,1.42,3.2,14,0,Team N,1
1976,1976-12-03,18:00,Berkeley,,Sunny,Team G,Team N,51.72,68.01,1.7,1.68,4,3,Team G,1
1976,1976-10-08,21:00,Berkeley,,Sunny,Team K,Team G,65.36,46.19,1.44,2.77,15,14,Team K,1
1976,1976-11-25,16:00,Palo Alto,,Sunny,Team G,Team N,76.72,83.47,3.09,1.2,5,16,Team N,-1
1976,1976-12-04,16:00,Palo Alto,22574.0,Sunny,Team M,Team G,54.4,57.34,1.57,1.64,0,4,Team G,-1
1976,1976-11-24,19:00,Berkeley,18587.0,Cloudy,Team G,Team C,81.42,87.6,3.17,2.14,9,5,Team G,1
1976,1976-12-07,18:00,Palo Alto,,Cloudy,Team H,Team G,43.15,58.79,2.97,3.33,4,15,Team G,-1
1976,1976-11-19,17:00,Hill Valley,21409.0,Cloudy,Team G,Team D,75.79,48.54,1.61,1.57,10,1,Team G,1
1976,1976-11-29,12:00,Sacramento,22783.0,Sunny,Team C,Team G,49.83,80.6,1.75,1.57,14,13,Team C,1
1976,1976-12-12,20:00,Stockton,50480.0,Rain,Team G,Team H,45.58,84.92,3.16,3.47,5,13,Team H,-1
1976,1976-09-16,18:00,Hill Valley,,Cloudy,Team H,Team B,48.66,84.04,3.0,1.7,1,7,Team B,-1
1976,1976-10-05,15:00,Fresno,,Sunny,Team L,Team H,60.36,63.52,2.52,1.95,8,2,Team L,1
1976,1976-11-29,16:00,Berkeley,40227.0,Sunny,Team H,Team N,43.88,88.48,1.36,2.52,0,4,Team N,-1
1976,1976-11-29,14:00,Hill Valley,33654.0,Cloudy,Team C,Team H,89.95,62.95,1.85,1.39,16,11,Team C,1
1976,1976-09-01,14:00,Stockton,43370.0,Mist,Team H,Team F,63.99,64.44,1.3,2.17,3,3,Draw,0
1976,1976-09-10,18:00,Oakland,46482.0,Sunny,Team E,Team H,53.59,79.99,2.43,2.77,0,8,Team H,-1
1976,1976-09-16,15:00,Hill Valley,28586.0,Sunny,Team H,Team L,70.57,69.28,2.82,3.12,0,13,Team L,-1
1976,1976-11-03,16:00,Berkeley,,Sunny,Team D,Team H,63.6,83.12,1.89,2.81,18,14,Team D,1
1976,1976-11-23,18:00,San Jose,30932.0,Mist,Team H,Team A,75.74,57.18,2.53,1.7,16,2,Team H,1
1976,1976-11-03,21:00,Oakland,,Cloudy,Team A,Team H,45.64,72.01,1.24,1.25,12,3,Team A,1
1976,1976-12-23,15:00,San Jose,,Cloudy,Team H,Team P,67.86,42.33,2.27,3.36,0,14,Team P,-1
1976,1976-09-12,20:00,Sacramento,,Mist,Team D,Team H,76.17,80.27,1.21,2.34,1,1,Draw,0
1976,1976-09-11,16:00,San Jose,26777.0,Rain,Team H,Team E,71.04,85.26,2.94,3.03,13,12,Team H,1
1976,1976-09-30,15:00,Palo Alto,28249.0,Cloudy,Team O,Team H,69.35,53.52,2.05,3.25,4,7,Team H,-1
1976,1976-12-15,20:00,Santa Clara,,Rain,Team H,Team I,87.37,65.74,2.22,3.1,16,10,Team H,1
1976,1976-12-03,16:00,Hill Valley,,Mist,Team C,Team H,42.6,74.43,2.22,2.4,0,0,Draw,0
1976,1976-12-26,15:00,Palo Alto,,Cloudy,Team H,Team M,59.96,79.91,3.31,2.03,0,10,Team M,-1
1976,1976-09-30,21:00,Oakland,26587.0,Cloudy,Team I,Team A,68.87,74.87,2.3,3.24,8,13,Team A,-1
1976,1976-09-01,16:00,Palo Alto,45264.0,Cloudy,Team O,Team I,41.79,51.99,1.54,2.44,10,4,Team O,1
1976,1976-09-13,16:00,Santa Clara,25791.0,Mist,Team I,Team J,80.55,46.91,2.9,1.27,12,11,Team I,1
1976,1976-11-21,18:00,Stockton,39375.0,Mist,Team E,Team I,80.8,48.14,1.34,2.89,7,9,Team I,-1
1976,1976-11-23,12:00,Oakland,,Cloudy,Team I,Team D,42.31,44.19,2.95,1.74,0,12,Team D,-1
1976,1976-12-18,20:00,Stockton,,Rain,Team O,Team I,87.25,47.5,1.99,2.74,5,1,Team O,1
1976,1976-09-17,19:00,Sacramento,32754.0,Mist,Team I,Team O,73.6,47.62,1.71,2.22,10,4,Team I,1
1976,1976-09-02,12:00,Santa Clara,,Rain,Team C,Team I,52.91,65.86,2.49,3.4,0,4,Team I,-1
1976,1976-12-17,16:00,Hill Valley,,Mist,Team I,Team O,65.71,80.16,2.67,2.47,7,7,Draw,0
1976,1976-12-10,21:00,Hill Valley,,Mist,Team L,Team I,75.93,71.17,1.56,2.12,22,7,Team L,1
1976,1976-10-01,20:00,Fresno,48891.0,Cloudy,Team I,Team M,78.57,65.95,1.84,1.38,10,0,Team I,1
1976,1976-09-22,16:00,Sacramento,41124.0,Mist,Team J,Team I,49.13,75.85,1.89,3.12,11,18,Team I,-1
1976,1976-11-04,21:00,Fresno,,Cloudy,Team I,Team F,43.31,63.25,1.59,1.72,2,0,Team I,1
1976,1976-11-16,20:00,Berkeley,19196.0,Cloudy,Team C,Team I,69.48,70.09,2.21,1.36,0,8,Team I,-1
1976,1976-11-17,20:00,Sacramento,,Rain,Team I,Team A,64.13,41.64,1.97,3.05,0,8,Team A,-1
1976,1976-10-08,17:00,San Jose,36859.0,Mist,Team N,Team I,46.77,43.4,1.69,1.26,2,2,Draw,0
1976,1976-11-02,20:00,San Francisco,28345.0,Sunny,Team I,Team P,55.94,77.63,2.73,2.44,20,10,Team I,1
1976,1976-11-06,19:00,Palo Alto,,Cloudy,Team J,Team M,41.9,78.14,2.96,1.91,8,14,Team M,-1
1976,1976-09-04,13:00,San Francisco,17864.0,Cloudy,Team O,Team J,51.29,48.07,2.27,1.58,0,0,Draw,0
1976,1976-09-19,12:00,Berkeley,29055.0,Sunny,Team J,Team B,59.22,80.29,3.22,1.21,0,0,Draw,0
1976,1976-11-18,20:00,Santa Clara,,Rain,Team H,Team J,57.97,56.74,1.81,1.66,1,1,Draw,0
1976,1976-10-02,20:00,Oakland,,Cloudy,Team J,Team K,64.93,73.23,2.86,1.61,2,0,Team J,1
1976,1976-11-09,20:00,Stockton,41599.0,Mist,Team P,Team J,64.18,71.68,1.58,1.41,0,11,Team J,-1
1976,1976-12-20,16:00,San Jose,,Cloudy,Team J,Team N,45.56,50.4,2.75,2.46,9,4,Team J,1
1976,1976-12-29,20:00,Stockton,46377.0,Mist,Team K,Team J,78.29,66.94,2.38,2.33,4,8,Team J,-1
1976,1976-12-30,20:00,Oakland,47031.0,Cloudy,Team J,Team M,44.58,57.75,3.17,3.24,13,0,Team J,1
1976,1976-12-16,16:00,San Jose,,Cloudy,Team B,Team J,51.58,41.9,3.11,1.69,13,9,Team B,1
1976,1976-12-07,15:00,Fresno,,Sunny,Team J,Team K,87.13,87.15,2.18,3.13,8,10,Team K,-1
1976,1976-10-09,20:00,Berkeley,42762.0,Sunny,Team A,Team J,41.02,59.34,1.95,2.63,0,2,Team J,-1
1976,1976-11-22,20:00,Palo Alto,,Cloudy,Team J,Team M,64.88,54.28,2.07,1.47,6,13,Team M,-1
1976,1976-09-17,12:00,San Francisco,21944.0,Sunny,Team B,Team J,75.61,83.56,3.14,2.57,5,20,Team J,-1
1976,1976-12-13,16:00,Palo Alto,30877.0,Sunny,Team J,Team I,68.8,89.01,3.3,3.23,3,1,Team J,1
1976,1976-11-23,21:00,Santa Clara,46990.0,Mist,Team B,Team J,78.15,84.07,2.74,2.2,4,0,Team B,1
1976,1976-11-25,16:00,San Francisco,51076.0,Cloudy,Team J,Team N,88.3,67.07,2.59,3.4,0,12,Team N,-1
1976,1976-09-04,15:00,San Francisco,20258.0,Cloudy,Team K,Team B,59.62,66.28,1.49,3.37,10,8,Team K,1
1976,1976-11-14,12:00,San Jose,48629.0,Rain,Team L,Team K,88.95,88.59,1.78,2.68,0,0,Draw,0
1976,1976-11-15,15:00,San Francisco,39958.0,Cloudy,Team K,Team F,78.93,56.56,2.73,1.63,0,0,Draw,0
1976,1976-11-01,21:00,Hill Valley,37317.0,Cloudy,Team L,Team K,83.86,64.12,2.17,1.45,10,4,Team L,1
1976,1976-10-15,16:00,Santa Clara,32775.0,Rain,Team K,Team J,60.4,79.06,1.98,1.55,1,11,Team J,-1
1976,1976-12-29,13:00,San Jose,28039.0,Snow,Team C,Team K,81.49,75.83,2.84,3.29,12,18,Team K,-1
1976,1976-10-15,19:00,San Francisco,,Sunny,Team K,Team O,61.19,49.81,3.31,3.44,3,15,Team O,-1
1976,1976-09-25,15:00,San Jose,51207.0,Rain,Team F,Team K,83.98,73.08,1.86,2.98,23,4,Team F,1
1976,1976-10-15,20:00,Hill Valley,,Sunny,Team K,Team N,84.72,41.62,3.25,3.01,11,15,Team N,-1
1976,1976-11-09,15:00,Palo Alto,,Sunny,Team A,Team K,79.49,77.28,2.0,2.49,16,13,Team A,1
1976,1976-09-08,16:00,Sacramento,,Sunny,Team K,Team G,56.32,75.17,1.67,3.3,0,0,Draw,0
1976,1976-09-11,16:00,Oakland,49873.0,Sunny,Team N,Team K,81.16,87.08,2.89,1.75,1,9,Team K,-1
1976,1976-09-18,15:00,Santa Clara,,Mist,Team K,Team E,66.59,64.18,1.3,1.28,0,0,Draw,0
1976,1976-12-27,21:00,Hill Valley,17669.0,Rain,Team P,Team K,73.37,40.97,2.47,1.68,10,5,Team P,1
1976,1976-09-28,20:00,Berkeley,29663.0,Cloudy,Team K,Team E,46.69,83.62,3.21,2.67,0,19,Team E,-1
1976,1976-11-03,15:00,Stockton,,Sunny,Team H,Team K,68.66,68.93,1.8,3.22,7,1,Team H,1
1976,1976-11-12,15:00,Stockton,50734.0,Mist,Team K,Team H,53.25,44.47,3.24,2.7,0,18,Team H,-1
1976,1976-11-03,20:00,Hill Valley,33691.0,Sunny,Team L,Team D,69.93,60.73,1.87,1.9,13,0,Team L,1
1976,1976-10-20,16:00,Fresno,35522.0,Sunny,Team I,Team L,84.73,50.1,2.58,2.9,0,0,Draw,0
1976,1976-11-10,21:00,San Francisco,,Cloudy,Team L,Team H,61.89,73.69,1.76,1.85,2,4,Team H,-1
1976,1976-12-29,18:00,Oakland,,Sunny,Team H,Team L,60.0,52.45,1.94,3.13,9,20,Team L,-1
1976,1976-09-28,16:00,Palo Alto,33493.0,Sunny,Team L,Team F,64.36,73.47,1.64,2.53,15,7,Team L,1
1976,1976-10-23,17:00,San Jose,,Rain,Team K,Team L,77.56,78.76,2.36,1.86,3,3,Draw,0
1976,1976-12-01,19:00,Hill Valley,,Mist,Team L,Team I,48.07,68.76,3.09,2.19,0,0,Draw,0
1976,1976-12-20,18:00,Palo Alto,,Cloudy,Team B,Team L,46.25,65.3,2.81,2.21,0,9,Team L,-1
1976,1976-09-14,20:00,San Francisco,30266.0,Cloudy,Team L,Team M,81.1,40.05,3.35,1.95,7,5,Team L,1
1976,1976-11-15,18:00,Hill Valley,,Cloudy,Team D,Team L,60.28,68.5,3.48,2.9,3,16,Team L,-1
1976,1976-10-23,13:00,Fresno,41003.0,Cloudy,Team L,Team D,89.63,48.56,1.52,1.21,21,10,Team L,1
1976,1976-12-01,14:00,Santa Clara,49872.0,Rain,Team B,Team L,44.65,40.87,3.39,2.23,2,2,Draw,0
1976,1976-09-02,13:00,Oakland,51815.0,Sunny,Team L,Team A,45.74,57.39,1.22,1.32,10,20,Team A,-1
1976,1976-10-24,15:00,San Francisco,,Mist,Team B,Team L,86.59,77.78,2.65,2.64,7,11,Team L,-1
1976,1976-12-18,18:00,Hill Valley,34257.0,Mist,Team L,Team E,85.65,74.66,1.76,3.08,10,19,Team E,-1
1976,1976-12-23,15:00,Palo Alto,,Cloudy,Team A,Team L,40.83,76.02,2.59,1.66,0,10,Team L,-1
1976,1976-10-12,17:00,Hill Valley,,Sunny,Team L,Team K,58.57,43.22,2.98,1.36,2,21,Team K,-1
1976,1976-11-24,20:00,Santa Clara,,Mist,Team M,Team E,81.06,88.6,2.8,3.36,22,3,Team M,1
1976,1976-12-20,15:00,Berkeley,,Sunny,Team P,Team M,50.14,48.11,2.64,2.82,11,5,Team P,1
1976,1976-10-24,20:00,Stockton,32407.0,Mist,Team M,Team H,54.76,68.68,2.38,2.9,6,0,Team M,1
1976,1976-11-28,21:00,Sacramento,46309.0,Cloudy,Team H,Team M,83.06,78.74,3.05,2.38,2,9,Team M,-1
1976,1976-12-07,20:00,San Jose,23382.0,Sunny,Team M,Team P,86.6,86.27,2.56,3.12,13,6,Team M,1
1976,1976-11-14,17:00,Berkeley,,Sunny,Team H,Team M,79.98,80.23,1.28,1.93,3,13,Team M,-1
1976,1976-12-16,15:00,Berkeley,35895.0,Sunny,Team M,Team C,80.19,75.03,3.46,3.34,0,13,Team C,-1
1976,1976-11-04,18:00,Stockton,,Cloudy,Team I,Team M,44.55,44.61,2.72,2.51,9,20,Team M,-1
1976,1976-10-22,16:00,Fresno,38376.0,Cloudy,Team M,Team O,89.73,68.82,1.64,1.25,11,0,Team M,1
1976,1976-09-28,21:00,San Francisco,,Cloudy,Team D,Team M,59.18,85.27,2.5,2.05,0,9,Team M,-1
1976,1976-09-30,19:00,Palo Alto,17486.0,Cloudy,Team M,Team G,82.33,88.67,2.45,1.55,5,9,Team G,-1
1976,1976-12-07,21:00,Berkeley,40762.0,Cloudy,Team P,Team M,68.15,41.54,1.26,2.63,7,8,Team M,-1
1976,1976-09-23,12:00,Fresno,,Sunny,Team M,Team L,69.27,60.12,1.96,1.83,7,0,Team M,1
1976,1976-11-04,21:00,Fresno,20196.0,Cloudy,Team G,Team M,71.43,88.11,3.27,2.77,1,5,Team M,-1
1976,1976-10-30,16:00,Sacramento,46401.0,Rain,Team M,Team G,50.81,43.09,2.1,2.74,11,5,Team M,1
1976,1976-12-10,21:00,Berkeley,27813.0,Cloudy,Team N,Team M,84.84,75.04,3.07,1.99,4,11,Team M,-1
1976,1976-09-05,15:00,Berkeley,25572.0,Sunny,Team M,Team N,83.58,64.23,3.43,1.97,0,0,Draw,0
1976,1976-12-20,20:00,San Francisco,45225.0,Sunny,Team N,Team C,56.96,85.86,3.37,2.36,24,9,Team N,1
1976,1976-12-04,16:00,Stockton,49275.0,Mist,Team P,Team N,45.03,60.32,2.7,1.88,0,8,Team N,-1
1976,1976-12-12,16:00,San Jose,23843.0,Cloudy,Team N,Team H,52.28,85.85,2.36,1.87,8,7,Team N,1
1976,1976-09-07,20:00,Hill Valley,18105.0,Cloudy,Team J,Team N,54.5,40.22,1.51,2.03,3,1,Team J,1
1976,1976-12-05,21:00,Oakland,48639.0,Sunny,Team N,Team F,72.63,51.29,1.87,3.29,13,1,Team N,1
1976,1976-11-12,15:00,Berkeley,35051.0,Cloudy,Team A,Team N,54.17,46.81,3.38,3.2,8,3,Team A,1
1976,1976-11-24,15:00,San Jose,,Mist,Team N,Team J,51.47,51.87,3.49,2.69,1,1,Draw,0
1976,1976-09-24,16:00,Berkeley,,Sunny,Team B,Team N,45.82,47.5,3.22,2.82,0,0,Draw,0
1976,1976-11-03,16:00,San Francisco,51764.0,Sunny,Team N,Team C,70.59,59.5,1.48,3.45,8,7,Team N,1
1976,1976-12-09,12:00,San Jose,18425.0,Cloudy,Team H,Team N,86.17,68.67,2.68,3.28,3,1,Team H,1
1976,1976-09-07,15:00,Fresno,,Sunny,Team N,Team J,84.46,71.59,2.58,1.52,0,11,Team J,-1
1976,1976-12-29,13:00,Berkeley,,Sunny,Team C,Team N,87.87,42.06,2.98,1.9,15,1,Team C,1
1976,1976-09-29,18:00,Fresno,,Cloudy,Team N,Team D,78.71,81.33,1.82,3.09,0,12,Team D,-1
1976,1976-11-09,12:00,Fresno,48113.0,Cloudy,Team P,Team N,76.24,68.1,1.93,3.41,15,5,Team P,1
1976,1976-10-02,20:00,Berkeley,32401.0,Cloudy,Team N,Team F,43.85,48.81,2.67,3.23,11,0,Team N,1
1976,1976-11-24,21:00,San Jose,29884.0,Mist,Team H,Team N,40.08,46.62,2.47,1.38,6,13,Team N,-1
1976,1976-12-18,16:00,San Francisco,,Cloudy,Team N,Team I,89.91,60.62,1.91,1.24,6,0,Team N,1
1976,1976-09-10,13:00,Fresno,51414.0,Sunny,Team O,Team A,66.02,71.18,2.21,3.45,23,9,Team O,1
1976,1976-12-22,15:00,Fresno,,Cloudy,Team H,Team O,42.35,83.48,3.07,2.5,18,15,Team H,1
1976,1976-12-04,14:00,San Jose,22956.0,Mist,Team O,Team K,88.23,43.82,1.51,3.1,9,3,Team O,1
1976,1976-11-15,15:00,Sacramento,,Rain,Team L,Team O,82.17,86.04,2.6,2.23,1,1,Draw,0
1976,1976-11-09,19:00,San Jose,26721.0,Rain,Team O,Team G,54.96,75.34,1.59,2.07,0,6,Team G,-1
1976,1976-10-02,13:00,Stockton,28157.0,Rain,Team F,Team O,89.57,60.46,1.6,2.14,5,11,Team O,-1
1976,1976-10-22,16:00,Palo Alto,23696.0,Sunny,Team O,Team B,81.89,64.39,1.81,2.3,9,12,Team B,-1
1976,1976-09-02,20:00,San Francisco,44862.0,Cloudy,Team C,Team O,60.25,54.97,2.4,3.48,5,5,Draw,0
1976,1976-10-17,18:00,San Francisco,22190.0,Mist,Team O,Team A,56.75,71.55,3.08,2.02,0,0,Draw,0
1976,1976-10-30,19:00,Santa Clara,21663.0,Rain,Team B,Team O,40.63,65.22,2.4,3.24,1,16,Team O,-1
1976,1976-10-29,16:00,San Francisco,,Mist,Team O,Team M,89.23,65.7,1.79,1.54,11,10,Team O,1
1976,1976-10-28,15:00,Hill Valley,,Sunny,Team B,Team O,83.2,51.45,3.49,2.25,0,0,Draw,0
1976,1976-09-18,13:00,San Francisco,33246.0,Sunny,Team O,Team N,58.53,63.26,3.18,2.03,1,0,Team O,1
1976,1976-10-25,15:00,Palo Alto,42761.0,Sunny,Team I,Team O,59.99,84.55,2.06,1.71,5,13,Team O,-1
1976,1976-12-05,16:00,Oakland,20262.0,Cloudy,Team O,Team K,66.3,66.89,2.35,1.38,0,2,Team K,-1
1976,1976-12-23,12:00,Sacramento,24036.0,Mist,Team F,Team O,64.08,77.3,2.97,1.32,11,8,Team F,1
1976,1976-09-26,16:00,Oakland,39322.0,Sunny,Team O,Team K,41.46,61.92,1.52,2.17,1,3,Team K,-1
1976,1976-12-18,20:00,Fresno,36131.0,Sunny,Team P,Team E,57.17,84.76,2.49,3.34,7,14,Team E,-1
1976,1976-10-05,21:00,Sacramento,21677.0,Mist,Team L,Team P,71.03,56.98,1.52,1.66,10,0,Team L,1
1976,1976-10-15,20:00,Stockton,24972.0,Rain,Team P,Team K,49.42,40.23,3.05,3.37,8,7,Team P,1
1976,1976-11-18,19:00,Fresno,32329.0,Cloudy,Team B,Team P,43.76,45.18,3.47,1.54,0,0,Draw,0
1976,1976-12-21,20:00,Oakland,37493.0,Cloudy,Team P,Team G,51.15,77.13,2.88,1.69,11,5,Team P,1
1976,1976-11-04,19:00,Sacramento,35595.0,Rain,Team F,Team P,79.58,58.48,2.93,2.84,0,10,Team P,-1
1976,1976-10-05,18:00,Santa Clara,,Rain,Team P,Team H,57.27,72.59,2.58,1.41,12,17,Team H,-1
